Scan	superkingdom	phylum	class	order	family	genus	species	proteins	taxids
3261	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P41318|LST8_YEAST	559292
10445	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P10592|HSP72_YEAST, sp|P10591|HSP71_YEAST	559292
14277	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P35191|MDJ1_YEAST	559292
18663	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q02629|NU100_YEAST	559292
21385	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q07716|AIM6_YEAST, sp|B3LHB3|AIM6_YEAS1, sp|A6ZX97|AIM6_YEAS7, sp|C7GJQ6|AIM6_YEAS2, sp|C8Z6N5|AIM6_YEAS8, sp|B5VF44|AIM6_YEAS6	307796, 559292, 574961, 285006, 545124, 643680
21009	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST, sp|Q756H2|ENO_EREGS	284811, 559292
7814	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P54839|ERG13_YEAST	559292
10482	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|Q757J8|IPYR_EREGS, sp|P00817|IPYR_YEAST	284811, 559292
21436	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P16467|PDC5_YEAST, sp|P26263|PDC6_YEAST, sp|P06169|PDC1_YEAST	559292
3568	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15705|STI1_YEAST	559292
19667	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P0CX79|ASP24_YEAST, sp|P0CX78|ASP23_YEAST, sp|P0CX77|ASP22_YEAST, sp|P0CZ17|ASP21_YEAST	559292
14054	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces		sp|Q876J3|EXG_SACU7, sp|P23776|EXG1_YEAST	659244, 559292
18994	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|Q07478|SUB2_YEAST, sp|A6ZXP4|SUB2_YEAS7	307796, 559292
12863	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P32288|GLNA_YEAST	559292
10000	Eukaryota	Ascomycota						sp|Q8NIL3|AES1_SCHPO, sp|P38765|YHI9_YEAST	284812, 559292
8400	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P33416|HSP78_YEAST	559292
16309	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q04304|YMY0_YEAST	559292
15888	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P39958|GDI1_YEAST	559292
10207	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P39986|SPF1_YEAST	559292
17947	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST	559292
15543	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53252|PIL1_YEAST	559292
13823	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|Q759R7|RL3_EREGS, sp|P14126|RL3_YEAST	559292, 284811
12791	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P41805|RL10_YEAST	559292
4480	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P06115|CATT_YEAST, sp|A6ZV70|CATT_YEAS7	307796, 559292
21513	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P25443|RS2_YEAST	559292
11788	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P47771|ALDH2_YEAST	559292
12727	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38821|DNPEP_YEAST	559292
4030	Eukaryota	Ascomycota						sp|P25694|CDC48_YEAST, sp|Q9P3A7|CDC48_SCHPO	284812, 559292
2711	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12363|WTM1_YEAST	559292
16300	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P39954|SAHH_YEAST	559292
23188	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P10614|CP51_YEAST	559292
10740	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|Q757Q0|PGK_EREGS, sp|P00560|PGK_YEAST	559292, 284811
5881	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38715|GRE3_YEAST	559292
19436	Eukaryota							sp|P00360|G3P1_YEAST, sp|P34921|G3PC_DIACA, sp|P34922|G3PC_PEA, sp|P26518|G3PC_MAGLI, sp|P34783|G3P_ATRNU, sp|Q757I2|G3P_EREGS, sp|P26520|G3PC_PETHY, sp|P09094|G3PC_TOBAC, sp|P25861|G3PC_ANTMA, sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST	3570, 4102, 284811, 3553, 4097, 4151, 3888, 559292, 3403
22295	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32454|APE2_YEAST	559292
20710	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00549|KPYK1_YEAST	559292
10818	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00560|PGK_YEAST	559292
21523	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST, sp|Q756H2|ENO_EREGS	284811, 559292
13767	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P10592|HSP72_YEAST, sp|P10591|HSP71_YEAST	559292
12788	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST, sp|Q756H2|ENO_EREGS	284811, 559292
10691	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12329|HSP42_YEAST	559292
18647	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P16467|PDC5_YEAST, sp|P06169|PDC1_YEAST	559292
20052	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P06787|CALM_YEAST	559292
17764	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P17967|PDI_YEAST	559292
10602	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P41277|GPP1_YEAST	559292
3167	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07149|FAS1_YEAST	559292
10840	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P10592|HSP72_YEAST	559292
8429	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P34730|BMH2_YEAST, sp|P29311|BMH1_YEAST	559292
17122	Bacteria							sp|Q9WYK6|DNAK_THEMA, sp|A5IK42|DNAK_THEP1, sp|A6VNB1|DNAK_ACTSZ, sp|Q5FSL5|DNAK_GLUOX, sp|B0UWR4|DNAK_HISS2, sp|A5CM86|DNAK_CLAM3, sp|Q65RT2|HSCA_MANSM, sp|P64410|DNAK_TROW8, sp|B1L9B4|DNAK_THESQ, sp|Q0I3V2|DNAK_HISS1, sp|P64409|DNAK_TROWT, sp|B0RBI1|DNAK_CLAMS, sp|Q65U55|DNAK_MANSM, sp|Q6AC76|DNAK_LEIXX, sp|B9KBT4|DNAK_THENN, sp|B7VJT0|HSCA_VIBA3	339671, 205914, 228400, 575788, 31964, 126740, 290633, 243274, 390874, 203267, 443906, 309803, 281090, 218496, 221988
7227	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P25373|GLRX1_YEAST	559292
14029	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38858|SOL3_YEAST, sp|B3LSS7|SOL3_YEAS1, sp|A6ZT71|SOL3_YEAS7, sp|B5VK90|SOL3_YEAS6	285006, 307796, 545124, 559292
12384	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38013|AHP1_YEAST	559292
22138	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P31539|HS104_YEAST	559292
8990	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P23724|PSB6_YEAST	559292
11658	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07259|PYR1_YEAST	559292
15895	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q08926|UIP4_YEAST	559292
14934	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07264|LEUC_YEAST	559292
13688	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P40555|PSMD9_YEAST	559292
20930	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P19882|HSP60_YEAST	559292
7684	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P0CX46|RL2B_YEAST, sp|Q75AP7|RL2_EREGS, sp|P0CX45|RL2A_YEAST	284811, 559292
9446	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P05694|METE_YEAST	559292
5978	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P10964|RPA1_YEAST	559292
16422	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00360|G3P1_YEAST	559292
21712	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53184|PNC1_YEAST	559292
17710	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53044|UFD1_YEAST	559292
13083	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38707|SYNC_YEAST	559292
14055	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P05317|RLA0_YEAST	559292
14751	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P09232|PRTB_YEAST	559292
3858	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|Q758L0|G6PI_EREGS, sp|P12709|G6PI_YEAST	284811, 559292
4945	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00360|G3P1_YEAST, sp|P00359|G3P3_YEAST	559292
4303	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q02821|IMA1_YEAST	559292
12793	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P29952|MPI_YEAST	559292
5654	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P53978|EF3B_YEAST, sp|P16521|EF3A_YEAST, sp|Q75EV6|EF3_EREGS	284811, 559292
11198	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53319|6PGD2_YEAST, sp|P38720|6PGD1_YEAST	559292
12048	Bacteria								
17521	Eukaryota	Ascomycota						sp|P38988|GGC1_YEAST, sp|O74439|YJE9_SCHPO	284812, 559292
15632	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P48015|GCST_YEAST	559292
4958	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00359|G3P3_YEAST	559292
10750	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12329|HSP42_YEAST	559292
19451	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15992|HSP26_YEAST	559292
14867	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|Q875S4|KPYK_LACK1, sp|P00549|KPYK1_YEAST, sp|Q875Z9|KPYK_NAUCC, sp|Q759A9|KPYK_EREGS	559292, 1064592, 284811, 226302
15176	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P16467|PDC5_YEAST	559292
14540	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P22202|HSP74_YEAST	559292
12526	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|A6ZN26|EIF3C_YEAS7, sp|P32497|EIF3C_YEAST	307796, 559292
5636	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST	559292
17917	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07256|QCR1_YEAST	559292
17054	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07257|QCR2_YEAST	559292
16669	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15732|UBC5_YEAST, sp|P15731|UBC4_YEAST	559292
11353	Bacteria	Pseudomonadota	Gammaproteobacteria					sp|Q9CKL0|TALA_PASMU, sp|Q9CKH9|TALB_PASMU	272843
14869	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32472|FKBP2_YEAST	559292
23770	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P12709|G6PI_YEAST	559292
3904	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|Q875S4|KPYK_LACK1, sp|P00549|KPYK1_YEAST, sp|Q875Z9|KPYK_NAUCC, sp|Q759A9|KPYK_EREGS	559292, 1064592, 284811, 226302
13724	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|A6ZVM6|NCB5R_YEAS7, sp|P38626|NCB5R_YEAST	307796, 559292
22945	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00331|ADH2_YEAST, sp|P07246|ADH3_YEAST, sp|P00330|ADH1_YEAST	559292
6676	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q08926|UIP4_YEAST	559292
6762	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38910|CH10_YEAST	559292
17453	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales					
14549	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P19414|ACON_YEAST	559292
18098	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P49095|GCSP_YEAST	559292
4576	Bacteria								
9993	Eukaryota	Ascomycota						sp|P32327|PYC2_YEAST, sp|Q8X1T3|PYC_PICAN, sp|Q9UUE1|PYC_SCHPO, sp|P11154|PYC1_YEAST	559292, 284812, 870730
17667	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32589|HSP7F_YEAST	559292
12687	Eukaryota	Ascomycota						sp|P78804|DHE4_SCHPO, sp|Q9HFR6|DHE4_TUBBO, sp|P39708|DHE5_YEAST, sp|Q8TFF6|DHE4_SACU7, sp|P07262|DHE4_YEAST	559292, 659244, 42251, 284812
10308	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32316|ACH1_YEAST	559292
16638	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07257|QCR2_YEAST	559292
3390	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P43558|OTU1_YEAST	559292
12121	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P22336|RFA1_YEAST	559292
10889	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P49626|RL4B_YEAST, sp|P10664|RL4A_YEAST	559292
13096	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST, sp|Q756H2|ENO_EREGS	284811, 559292
14570	Eukaryota	Ascomycota						sp|P15108|HSC82_YEAST, sp|P02829|HSP82_YEAST, sp|Q8J2M3|HSP82_EREGS	559292, 284811
10571	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q02979|GDE1_YEAST	559292
13210	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P15646|FBRL_YEAST, sp|Q756P0|FBRL_EREGS	284811, 559292
12269	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32861|UGPA1_YEAST	559292
7147	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12363|WTM1_YEAST	559292
11648	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P47165|XPT1_YEAST, sp|Q04178|HPRT_YEAST	559292
8967	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P22202|HSP74_YEAST	559292
15732	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q04491|SEC13_YEAST	559292
3255	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38286|MKAR_YEAST, sp|B3LN00|MKAR_YEAS1, sp|A6ZLA1|MKAR_YEAS7	285006, 307796, 559292
21135	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38295|MCFS2_YEAST	559292
22325	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P16467|PDC5_YEAST, sp|P26263|PDC6_YEAST, sp|P06169|PDC1_YEAST	559292
17478	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P14540|ALF_YEAST	559292
15975	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P0CX84|RL35A_YEAST, sp|P0CX85|RL35B_YEAST	559292
9958	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P10592|HSP72_YEAST, sp|P10591|HSP71_YEAST	559292
10728	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P48570|HOSC_YEAST	559292
17900	Eukaryota	Ascomycota						sp|P15108|HSC82_YEAST, sp|P02829|HSP82_YEAST, sp|Q8J2M3|HSP82_EREGS	559292, 284811
19879	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32589|HSP7F_YEAST, sp|P32590|HSP79_YEAST	559292
21472	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P25555|GBP2_YEAST	559292
14984	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P47137|YJ66_YEAST	559292
11721	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q03558|OYE2_YEAST, sp|P41816|OYE3_YEAST	559292
8837	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38013|AHP1_YEAST	559292
10570	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07342|ILVB_YEAST	559292
20263	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis	sp|P9WGB4|METZ_MYCTO, sp|P9WGB5|METZ_MYCTU	83331, 83332
22123	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST, sp|Q756H2|ENO_EREGS	284811, 559292
16260	Eukaryota							sp|P00360|G3P1_YEAST, sp|P34921|G3PC_DIACA, sp|P34922|G3PC_PEA, sp|P26518|G3PC_MAGLI, sp|P34783|G3P_ATRNU, sp|Q757I2|G3P_EREGS, sp|P26520|G3PC_PETHY, sp|P09094|G3PC_TOBAC, sp|P25861|G3PC_ANTMA, sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST	3570, 4102, 284811, 3553, 4097, 4151, 3888, 559292, 3403
18005	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P34734|PDC_HANUV, sp|P26263|PDC6_YEAST	29833, 559292
9802	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P16467|PDC5_YEAST, sp|P06169|PDC1_YEAST	559292
16795	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q03104|MSC1_YEAST	559292
20581	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P00890|CISY1_YEAST	559292
14829	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|Q875S4|KPYK_LACK1, sp|P00549|KPYK1_YEAST, sp|Q875Z9|KPYK_NAUCC, sp|Q759A9|KPYK_EREGS	559292, 1064592, 284811, 226302
15396	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53315|SOL4_YEAST	559292
21742	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P14741|EI2BA_YEAST	559292
21430	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38972|PUR4_YEAST	559292
2779	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38427|TSL1_YEAST	559292
18817	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P14540|ALF_YEAST	559292
21242	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P49723|RIR4_YEAST	559292
14042	Bacteria							sp|Q9RJZ6|ALDH_STRCO, sp|P63938|ALDH_MYCBO, sp|Q9ZA11|ALDH_RHORT, sp|P9WNY0|ALDH_MYCTO, sp|A1B4L2|ALDH_PARDP, sp|P9WNY1|ALDH_MYCTU	100226, 83332, 83331, 233413, 318586, 269796
